Line,Strat Time,End Time
I got the lab.,"01:33:33,000 "," 01:33:36,072"
The air feels chunky.,"01:33:37,960 "," 01:33:39,155"
"Oh, no. He's too big.","01:33:39,320 "," 01:33:40,879"
Scotty!,"01:33:44,840 "," 01:33:45,840"
Scott!,"01:33:45,960 "," 01:33:46,960"
I'm gonna go to sleep.,"01:33:47,000 "," 01:33:48,832"
I'm just gonna go to sleep nowfor 5 minutes.,"01:33:49,000 "," 01:33:51,879"
I just need 5 minutes.,"01:33:52,040 "," 01:33:53,554"
5 minutes!,"01:33:54,920 "," 01:33:56,036"
You get the labsomewhere safe.,"01:34:03,160 "," 01:34:04,435"
 Scott's air won't last. Okay.,"01:34:04,600 "," 01:34:07,195"
Move!,"01:34:22,120 "," 01:34:22,951"
Move! Move!,"01:34:23,120 "," 01:34:25,919"
"No, wait!","01:34:27,880 "," 01:34:28,880"
Lab at full scale.,"01:34:40,320 "," 01:34:41,959"
They did it.,"01:34:42,280 "," 01:34:43,280"
Ready to ascend.,"01:34:43,400 "," 01:34:44,680"
Let's go see our daughter.,"01:34:44,800 "," 01:34:46,439"
Scott!,"01:35:08,880 "," 01:35:09,916"
Scott!,"01:35:11,440 "," 01:35:12,794"
"Scott, come on, wake up!","01:35:12,960 "," 01:35:14,997"
"Come on.Come on, where are you, Scott?","01:35:29,200 "," 01:35:31,635"
Gotcha.,"01:35:33,600 "," 01:35:35,114"
Scott?,"01:35:39,280 "," 01:35:40,430"
Hey.,"01:35:46,840 "," 01:35:48,718"
"Hey, Scotty!Hope, come in.","01:35:51,160 "," 01:35:53,629"
Did you get crushedby the building?,"01:35:53,800 "," 01:35:55,632"
"Where's the remote, Luis?","01:35:58,920 "," 01:36:00,240"
It's probably in there.,"01:36:00,880 "," 01:36:02,553"
I don't have it.I don't have it.,"01:36:03,400 "," 01:36:04,680"
I guessthis is where we say...,"01:36:04,920 "," 01:36:06,639"
"Adios, amigo.","01:36:07,320 "," 01:36:08,754"
"No, no, no, no!","01:36:09,240 "," 01:36:10,920"
"Thanks, guys.","01:36:14,000 "," 01:36:15,000"
Ava?,"01:36:21,720 "," 01:36:22,720"
Ava!,"01:36:23,400 "," 01:36:24,880"
Ava!,"01:36:28,240 "," 01:36:29,240"
Almost ready for extraction.,"01:36:29,400 "," 01:36:30,754"
"Please, stop!People are getting hurt!","01:36:30,920 "," 01:36:33,151"
Everything hurts.Don't talk to me about pain!,"01:36:33,320 "," 01:36:35,835"
What if Hank is right?,"01:36:36,000 "," 01:36:37,593"
What if this processkills Janet?,"01:36:37,760 "," 01:36:39,399"
"What, you're worriedabout her?","01:36:39,600 "," 01:36:40,829"
All I'm saying is that she isa brilliant scientist.,"01:36:41,000 "," 01:36:43,040"
She may be able to help.,"01:36:43,080 "," 01:36:44,275"
"Oh, she will help. Right now!","01:36:44,480 "," 01:36:46,915"
"And if she dies, she dies!","01:36:47,080 "," 01:36:48,912"
"No, no. I'm sorry,we can't do this.","01:36:49,080 "," 01:36:51,800"
We have to find another way.,"01:36:51,960 "," 01:36:53,952"
This is the way.,"01:36:57,120 "," 01:36:59,112"
Janet!,"01:37:20,240 "," 01:37:21,515"
She startedthe extraction.,"01:37:32,320 "," 01:37:33,760"
She's gonna tear Mom apart.,"01:37:33,800 "," 01:37:35,792"
No!,"01:37:44,960 "," 01:37:45,960"
Hope!,"01:38:20,280 "," 01:38:21,480"
Are you okay?,"01:38:38,440 "," 01:38:39,510"
Mom?,"01:38:54,440 "," 01:38:56,238"
"Oh, my God.","01:39:04,280 "," 01:39:05,760"
We found you.,"01:39:10,680 "," 01:39:12,273"
I missed you so much.,"01:39:16,120 "," 01:39:17,873"
"I missed you too, Jellybean.","01:39:18,520 "," 01:39:20,796"
It's okay.,"01:39:23,480 "," 01:39:24,516"
I'm here now.We have time.,"01:39:24,680 "," 01:39:27,673"
"No more lastminutebusiness trips, okay?","01:39:29,560 "," 01:39:31,711"
I promise.,"01:39:32,200 "," 01:39:34,112"
"No, it's okay!","01:39:34,320 "," 01:39:35,320"
It's all right.Just don't worry about me.,"01:39:35,480 "," 01:39:37,233"
 I'll be fine. Dad.,"01:39:37,400 "," 01:39:39,153"
Scott.,"01:39:44,320 "," 01:39:45,879"
Miss Van Dyne.,"01:39:46,080 "," 01:39:47,719"
It's nice to...,"01:39:49,320 "," 01:39:50,913"
"Well, I guesswe've already met.","01:39:51,080 "," 01:39:52,514"
Yeah. I guess we have.,"01:39:52,680 "," 01:39:55,070"
Wait.,"01:39:58,280 "," 01:39:59,280"
Your pain.,"01:40:07,640 "," 01:40:08,994"
I can feel it.,"01:40:10,880 "," 01:40:12,200"
It hurts.,"01:40:14,760 "," 01:40:16,035"
It always hurts.,"01:40:18,160 "," 01:40:20,038"
I'm sorry.,"01:40:22,960 "," 01:40:24,474"
I think I can help you.,"01:40:27,600 "," 01:40:29,671"
Did you knowshe could do that?,"01:41:03,960 "," 01:41:05,917"
It's okay.,"01:41:09,200 "," 01:41:10,759"
"Guys, the cops are coming!","01:41:13,280 "," 01:41:14,600"
Whoa.,"01:41:14,960 "," 01:41:15,960"
"The cops are coming.Like, all of 'em!","01:41:18,040 "," 01:41:20,874"
 I gotta go. We gotta go!,"01:41:21,320 "," 01:41:23,152"
What about them?,"01:41:24,280 "," 01:41:25,509"
Hands in the air!,"01:41:28,360 "," 01:41:30,317"
 No! We are going to our jobs. No.,"01:41:30,520 "," 01:41:32,716"
"You see, we see these guys.They trying to shoot people.","01:41:32,880 "," 01:41:35,056"
So we apprehended them.For you. You're welcome.,"01:41:35,080 "," 01:41:38,312"
We trafficin stolen technology.,"01:41:38,480 "," 01:41:40,472"
"And we have killed many,many people.","01:41:40,640 "," 01:41:42,518"
"Uh, he's in charge.","01:41:42,680 "," 01:41:44,160"
"That's true, I am.","01:41:44,320 "," 01:41:45,320"
I've also committed,"01:41:46,160 "," 01:41:47,230"
numerous health codeviolations in my restaurant.,"01:41:47,320 "," 01:41:49,516"
Some of them would shock you.,"01:41:49,680 "," 01:41:51,876"
It is truth serum.,"01:41:54,800 "," 01:41:57,190"
We gotta get outta here.,"01:42:01,200 "," 01:42:02,793"
Fast.,"01:42:02,960 "," 01:42:04,519"
I have an idea.,"01:42:05,720 "," 01:42:07,200"
"Giant figure, now spotted","01:42:07,680 "," 01:42:09,016"
at the intersection ofBroadway and Laguna.,"01:42:09,040 "," 01:42:10,496"
All units move in.,"01:42:10,520 "," 01:42:11,556"
"Go, go!","01:42:11,760 "," 01:42:13,080"
There he is!,"01:42:16,160 "," 01:42:17,594"
"It's over, Scotty!","01:42:22,800 "," 01:42:24,280"
"I'm sorry,but we got you, man!","01:42:24,440 "," 01:42:26,557"
"Come on.It's the end of the line, pal.","01:42:27,400 "," 01:42:29,232"
There's nowhere to hide.,"01:42:29,400 "," 01:42:30,720"
Just pull off that BandAid!You lost! It's okay!,"01:42:32,520 "," 01:42:35,638"
"Damn it, Scotty,reduce yourself!","01:42:37,360 "," 01:42:39,829"
Magic.,"01:42:45,960 "," 01:42:47,519"
Damn it!,"01:42:49,720 "," 01:42:50,720"
"Get to Lang's, now!","01:42:50,880 "," 01:42:52,633"
"Well done, honey.","01:42:59,080 "," 01:43:00,992"
Let's go!,"01:43:01,080 "," 01:43:02,639"
Leave me here.,"01:43:10,760 "," 01:43:11,760"
We can make it.,"01:43:11,920 "," 01:43:13,036"
You said it yourself.,"01:43:13,200 "," 01:43:14,270"
I've hurt people.,"01:43:15,680 "," 01:43:17,672"
But you haven't.,"01:43:17,840 "," 01:43:19,513"
Go. Please!,"01:43:19,680 "," 01:43:21,239"
"We can make it, Ava.","01:43:21,400 "," 01:43:22,675"
Bill...,"01:43:23,200 "," 01:43:24,600"
I'm not leaving you.,"01:43:25,280 "," 01:43:26,839"
"Oh, hey, guys.","01:44:10,640 "," 01:44:12,074"
Are my 2 years up already?,"01:44:12,440 "," 01:44:14,352"
What's it like out there?,"01:44:21,160 "," 01:44:23,038"
"Huh? I mean,do people still dance?","01:44:23,200 "," 01:44:26,272"
Are food trucks still a thing?,"01:44:26,440 "," 01:44:28,511"
"Well, you got away with itthis time, Scott...","01:44:28,680 "," 01:44:30,480"
"but, uh,I'll be seeing you again.","01:44:30,640 "," 01:44:33,838"
Where?,"01:44:34,280 "," 01:44:35,280"
Huh?,"01:44:36,200 "," 01:44:37,031"
Where will you beseeing me again?,"01:44:37,120 "," 01:44:38,713"
"Like, in general...","01:44:39,720 "," 01:44:43,031"
"The next timeyou do something bad,","01:44:43,200 "," 01:44:45,032"
 I'll be there to catch you... Oh.,"01:44:45,120 "," 01:44:46,560"
You'll be watching...,"01:44:46,720 "," 01:44:48,632"
I thought you wereinviting me somewhere.,"01:44:48,840 "," 01:44:51,230"
Why would I do that?,"01:44:52,040 "," 01:44:53,633"
"That's what I was wondering,why would you do that?","01:44:53,920 "," 01:44:56,276"
"Like a party, or like,dinner or something?","01:44:56,440 "," 01:44:58,096"
I don't know. I thought youplanned the evening.,"01:44:58,120 "," 01:45:00,032"
"I meant, I'll arrest youlater, again.","01:45:00,200 "," 01:45:01,536"
"Of course,that would be strange.","01:45:01,560 "," 01:45:02,840"
" Take it easy, Jimmy. Okay.","01:45:02,920 "," 01:45:04,718"
"Did you want to grab dinner,or something?","01:45:05,720 "," 01:45:07,336"
"I mean, because I'm free...","01:45:07,360 "," 01:45:09,511"
Yeah. Come on.,"01:45:09,680 "," 01:45:11,000"
You ready?,"01:45:20,520 "," 01:45:21,351"
Yeah!,"01:45:21,520 "," 01:45:22,520"
 Hi. Hi. Hi.,"01:45:24,400 "," 01:45:26,198"
Oh!,"01:45:27,400 "," 01:45:28,595"
"Yes, that was us.How can I help you?","01:45:29,360 "," 01:45:31,750"
XCon Security.,"01:45:32,400 "," 01:45:33,400"
Mr. Karapetyan?,"01:45:34,960 "," 01:45:35,960"
"Yeah, you saw that?","01:45:36,760 "," 01:45:37,760"
It would be an honor to bein business with you as well.,"01:45:38,720 "," 01:45:42,714"
"I'll see you Thursday,9:00 AM. Okay.","01:45:42,880 "," 01:45:44,394"
Yeah!,"01:45:45,200 "," 01:45:46,200"
That's how you close a deal!,"01:45:46,640 "," 01:45:49,280"
This is awesome.,"01:46:17,400 "," 01:46:19,119"
"So, Cassie...","01:46:19,920 "," 01:46:21,240"
what do you want to bewhen you grow up?,"01:46:21,400 "," 01:46:22,993"
I wanna help people...,"01:46:23,400 "," 01:46:25,232"
like my dad.,"01:46:25,440 "," 01:46:26,556"
Really?,"01:46:27,560 "," 01:46:28,560"
I wanted to be his partner.,"01:46:29,920 "," 01:46:31,559"
But he said he wants you.,"01:46:31,760 "," 01:46:33,319"
Is that so?,"01:46:34,320 "," 01:46:35,515"
Daddy!,"01:46:40,200 "," 01:46:41,554"
Whoa! Hold on.,"01:46:42,400 "," 01:46:44,073"
"Move, get outta here!","01:46:44,280 "," 01:46:46,158"
"Scott, don't, don't, don't!","01:46:46,360 "," 01:46:48,160"
Ow.,"01:46:48,360 "," 01:46:50,511"
"Oh, gross!","01:46:50,640 "," 01:46:52,393"
Ugh. I hate that moth dust!,"01:46:52,520 "," 01:46:54,796"
Go! Shoo! Shoo!,"01:46:55,160 "," 01:46:58,915"
I used to bea respected scientist.,"01:49:06,040 "," 01:49:08,157"
I had my nameon the sides of buildings.,"01:49:08,360 "," 01:49:11,273"
"Now, I got this.","01:49:11,800 "," 01:49:12,836"
"Well, you wanteda smaller quantum tunnel.","01:49:13,600 "," 01:49:16,559"
This is... smaller.,"01:49:16,720 "," 01:49:19,315"
Oh. Sorry. My bad.,"01:49:20,720 "," 01:49:23,997"
"Ah, I think it has flair.","01:49:24,160 "," 01:49:25,992"
All right. Control's online.,"01:49:27,560 "," 01:49:29,438"
The collection unit activateswhen you decouple it.,"01:49:32,800 "," 01:49:34,951"
It should automaticallystart absorbing,"01:49:35,160 "," 01:49:36,958"
quantum healing particles.,"01:49:37,040 "," 01:49:38,315"
"Also, make sure you stayout of the tardigrade fields.","01:49:38,800 "," 01:49:41,440"
"They're cute,but they'll eat you.","01:49:41,560 "," 01:49:42,960"
And don't get suckedinto a time vortex.,"01:49:43,080 "," 01:49:45,072"
We won't be able to save you.,"01:49:45,160 "," 01:49:46,320"
Okay.,"01:49:49,400 "," 01:49:50,720"
Going subatomic in 5...,"01:49:51,800 "," 01:49:53,154"
4...,"01:49:54,480 "," 01:49:55,480"
3...,"01:49:56,040 "," 01:49:57,040"
2...,"01:49:57,480 "," 01:49:58,480"
1.,"01:49:58,720 "," 01:49:59,720"
"All right, Scott,this is a mic check.","01:50:03,240 "," 01:50:05,800"
"Mic check, 1, 2.1, 2.","01:50:10,800 "," 01:50:12,792"
How's everybody doing tonightin the quantum realm?,"01:50:13,000 "," 01:50:15,469"
"Scott, we read you.","01:50:15,720 "," 01:50:16,756"
I just wannamake sure.,"01:50:16,960 "," 01:50:18,519"
Okay.,"01:50:24,120 "," 01:50:25,156"
Healing particles securedfor our new Ghost friend.,"01:50:25,320 "," 01:50:28,074"
Great.,"01:50:28,240 "," 01:50:29,240"
Preparing for reentry in...,"01:50:29,360 "," 01:50:30,999"
"5, 4, 3...","01:50:31,120 "," 01:50:33,760"
Hello?,"01:50:37,240 "," 01:50:38,640"
"Ha, ha. Very funny.","01:50:39,760 "," 01:50:41,717"
"Hank, quit screwing around.","01:50:41,880 "," 01:50:43,234"
You told me yourselfnot to screw around.,"01:50:43,400 "," 01:50:45,756"
Hank?,"01:50:46,600 "," 01:50:47,600"
Hope?,"01:50:49,160 "," 01:50:50,276"
Janet.,"01:50:50,880 "," 01:50:51,880"
Guys.,"01:50:53,120 "," 01:50:54,120"
Guys.,"01:50:55,360 "," 01:50:56,919"
"Okay, seriously,don't joke around.","01:50:57,520 "," 01:50:59,000"
"Bring me up, let's go.","01:50:59,080 "," 01:51:00,275"
Guys!,"01:51:00,720 "," 01:51:01,720"
